CustomerID,CustomerSegment,Frequency,FrequencyScore,Monetary,MonetaryScore,Recency,RecencyScore,RFM_SCORE
16818,Champions,189,5,3349.57,5,11,5,555
16820,Potential Loyalist,26,2,497.61000000000007,3,215,4,423
16823,Others,38,3,358.37999999999994,2,228,3,332
16824,Potential Loyalist,26,2,460.64,2,16,4,422
16825,Potential Loyalist,28,2,775.1800000000001,3,157,4,423
16826,Others,22,2,341.70000000000005,2,52,2,222
16828,Others,8,1,128.5,1,113,5,511
16829,Others,11,1,197.22,1,186,4,411
16830,Others,23,2,325.90999999999997,2,333,2,222
16832,Others,12,1,199.15000000000003,1,126,5,511
16833,Loyal Customers,47,3,1106.5299999999997,4,100,5,534
16834,Others,24,2,413.46000000000004,2,228,3,322
16835,Others,10,1,180.85000000000002,1,277,3,311
16836,Others,11,1,251.87,2,40,2,212
16837,Others,165,5,3170.9800000000014,5,30,3,355
16838,Potential Loyalist,25,2,588.8500000000001,3,198,4,423
16839,Champions,266,5,16594.34999999998,5,1,5,555
16841,Others,116,4,1869.8200000000004,4,66,1,144
16842,Others,63,4,1264.1899999999998,4,69,1,144
16843,Others,378,5,10196.570000000007,5,6,1,155
16846,Others,11,1,214.32000000000002,1,51,2,211
16847,Others,12,1,193.44,1,44,2,211
16848,Others,14,2,281.42,2,53,2,222
16849,Others,8,1,124.57,1,187,4,411
16850,Others,19,2,332.40999999999997,2,70,1,122
16851,Others,20,2,342.45,2,43,2,222
16852,Others,9,1,144.91,1,11,5,511
16855,Others,19,2,328.4,2,24,3,322
16856,Others,2,1,35.400000000000006,1,15,5,511
16858,Lost,10,1,375.69000000000005,2,546,1,112
16859,Loyal Customers,52,3,747.81,3,145,5,533
16861,Others,6,1,173.76,1,30,3,311
16863,Potential Loyalist,26,2,502.8,3,121,5,523
16866,Lost,11,1,207.73999999999998,1,64,1,111
16869,Others,128,5,825.4199999999997,3,23,3,353
16871,Others,137,5,2812.3399999999997,5,23,3,355
16872,Lost,7,1,680.02,3,78,1,113
16873,Others,279,5,7123.619999999998,5,91,1,155
16875,Loyal Customers,112,4,2095.53,5,145,5,545
16877,Loyal Customers,159,5,853.7199999999998,3,13,5,553
16878,Lost,3,1,13.3,1,85,1,111
16880,Others,178,5,1519.0800000000004,4,64,1,154
16881,Others,1,1,432,2,244,3,312
16882,Others,39,3,705.1199999999998,3,240,3,333
16883,Others,38,3,276.72999999999996,2,218,3,332
16884,Others,26,2,429.84,2,302,2,222
16885,Loyal Customers,101,4,471.50999999999965,2,16,4,442
16887,Others,37,3,194.88,1,243,3,331
16889,Others,135,5,1578.6700000000005,4,67,1,154
16891,Loyal Customers,203,5,809.7000000000002,3,120,5,553
16892,Loyal Customers,99,4,525.5399999999997,3,16,4,443
16893,Others,45,3,145.93000000000004,1,485,2,231
16895,Loyal Customers,69,4,219.13999999999996,1,183,4,441
16897,Others,37,3,289.7800000000001,2,300,2,232
16898,Others,162,5,508.8099999999997,3,27,3,353
16899,Loyal Customers,125,5,1281.5599999999997,4,20,4,454
16900,Loyal Customers,79,4,887.1100000000005,3,17,4,443
16902,Loyal Customers,44,3,1706.88,4,117,5,534
16903,Others,60,4,373.24,2,60,1,142
16904,Others,710,5,3754.2699999999986,5,60,1,155
16905,Loyal Customers,208,5,3102.4300000000003,5,20,4,455
16906,Others,93,4,579.7700000000002,3,82,1,143
16907,Others,151,5,981.6500000000001,4,60,1,154
16909,Others,18,2,379.14000000000004,2,73,1,122
16910,Champions,547,5,1510.060000000002,4,10,5,554
16912,Others,101,4,2575.380000000001,5,29,3,345
16913,Others,8,1,113.44000000000001,1,291,3,311
16914,Others,38,3,208.45999999999995,1,274,3,331
16915,Loyal Customers,57,3,621.6800000000001,3,10,5,533
16916,Others,143,5,576.2600000000003,3,24,3,353
16917,Others,9,1,391.5200000000001,2,129,5,512
16918,Others,128,5,1068.8199999999997,4,50,2,254
16919,Others,327,5,2596.4499999999994,5,6,1,155
16921,Others,60,4,169.79000000000005,1,91,1,141
16923,Champions,672,5,7247.60999999998,5,13,5,555
16924,Others,83,4,846.7499999999998,3,22,3,343
16926,Others,14,2,230.25000000000003,1,638,1,121
16927,Others,6,1,543.0500000000001,3,116,5,513
16928,Others,209,5,2847.599999999998,5,32,2,255
16929,Loyal Customers,77,4,1295.3900000000006,4,18,4,444
16930,Others,54,3,380.55000000000007,2,27,3,332
16931,Loyal Customers,898,5,4604.2199999999875,5,20,4,455
16932,Others,53,3,161.94,1,54,1,131
16933,Loyal Customers,44,3,563.2299999999998,3,120,5,533
16934,Others,62,4,950.93,4,55,1,144
16936,Others,57,3,262.68,2,26,3,332
16938,Others,241,5,2736.3800000000015,5,4,2,255
16940,Others,305,5,3049.880000000001,5,53,2,255
16942,Champions,281,5,1920.5900000000017,4,13,5,554
16943,Others,33,3,816.7299999999999,3,5,2,233
16945,Champions,249,5,4345.500000000007,5,0,5,555
16947,Others,21,2,406.48000000000013,2,236,3,322
16948,Potential Loyalist,19,2,435.02,2,139,5,522
16949,Others,60,4,1286.27,4,41,2,244
16950,Others,42,3,1178.56,4,57,1,134
16951,Loyal Customers,86,4,1277.7500000000014,4,130,5,544
16952,Potential Loyalist,16,2,167.61,1,110,5,521
16953,Lost,1,1,20.8,1,90,1,111
16954,Loyal Customers,54,3,2085.0800000000004,5,17,4,435
16955,Potential Loyalist,25,2,518.67,3,126,5,523
16956,Potential Loyalist,16,2,308.74,2,18,4,422
16957,Others,16,2,416.64,2,240,3,322
16959,Lost,7,1,117.35000000000001,1,88,1,111
16960,Others,101,4,507.04999999999995,3,61,1,143
16961,Potential Loyalist,14,2,234.17,1,117,5,521
16963,Others,7,1,110.55000000000001,1,218,3,311
16965,Others,26,2,201.19,1,227,3,321
16966,Potential Loyalist,28,2,2154.9700000000003,5,16,4,425
16967,Others,21,2,319.0199999999999,2,279,3,322
16968,Loyal Customers,31,3,439.4300000000001,2,108,5,532
16969,Others,42,3,650.4100000000002,3,40,2,233
16971,Others,41,3,357.20999999999987,2,333,2,232
16976,Others,2,1,251.51999999999998,2,268,3,312
16978,Others,39,3,344.33,2,78,1,132
16979,Loyal Customers,89,4,1852.0000000000005,4,18,4,444
16980,Others,87,4,1078.9600000000005,4,256,3,344
16982,Others,22,2,384.06,2,61,1,122
16983,Others,148,5,1931.2499999999998,4,4,2,254
16984,Champions,407,5,4481.349999999996,5,1,5,555
16985,Loyal Customers,120,4,5464.120000000001,5,1,5,545
16986,At Risk,3,1,1873.2,4,60,1,114
16987,Others,129,5,1625.0500000000004,4,43,2,254
16988,Others,7,1,126.12,1,242,3,311
16989,Others,12,1,1133.25,4,3,3,314
16990,Others,1,1,179,1,219,3,311
16992,Loyal Customers,93,4,1614.31,4,11,5,544
16996,Others,37,3,1456.96,4,63,1,134
16997,Others,12,1,702,3,283,3,313
16998,Others,4,1,295,2,130,5,512
16999,Others,23,2,484.82000000000005,2,24,3,322
17001,Others,169,5,3989.5700000000006,5,23,3,355
17002,Others,49,3,1493.73,4,86,1,134
17004,Others,44,3,1412.9399999999996,4,47,2,234
17006,Loyal Customers,44,3,781.7800000000001,3,19,4,433
17007,Others,52,3,889.9300000000001,3,51,2,233
17010,Others,11,1,195.36,1,19,4,411
17011,Others,15,2,270.90000000000003,2,90,1,122
17014,Loyal Customers,74,4,586.3299999999998,3,152,4,443
17015,Others,217,5,1842.5599999999995,4,29,3,354
17017,Champions,252,5,8694.26,5,10,5,555
17018,Others,16,2,920.0999999999998,3,41,2,223
17019,Champions,234,5,1272.6100000000013,4,12,5,554
17022,Others,7,1,71,1,121,5,511
17024,Others,3,1,95.85,1,46,2,211
17025,Lost,9,1,357.77,2,61,1,112
17026,Others,4,1,154.82999999999998,1,157,4,411
17027,Others,153,5,890.2899999999997,3,79,1,153
17029,Others,2,1,716,3,111,5,513
17030,Others,11,1,146.87,1,153,4,411
17031,Potential Loyalist,22,2,380.35,2,12,5,522
17033,At Risk,28,2,1030.1399999999999,4,87,1,124
17034,Loyal Customers,30,3,745.5200000000001,3,17,4,433
17035,Potential Loyalist,28,2,433.53,2,128,5,522
17037,Others,75,4,1267.3199999999997,4,88,1,144
17038,Others,22,2,112.40000000000003,1,90,1,121
17040,Potential Loyalist,15,2,449.7299999999999,2,138,5,522
17041,Others,70,4,1081.5700000000002,4,27,3,344
17042,Others,98,4,1044.3800000000003,4,63,1,144
17043,Others,102,4,1735.1799999999998,4,52,2,244
17044,Others,6,1,948.48,4,26,3,314
17045,Potential Loyalist,22,2,339.44,2,114,5,522
17046,Others,22,2,642.0199999999999,3,217,3,323
17047,Others,65,4,1100.9,4,86,1,144
17048,Others,43,3,925.3499999999999,3,9,1,133
17049,Others,318,5,5659.980000000006,5,22,3,355
17050,Loyal Customers,316,5,3228.8399999999992,5,190,4,455
17051,Loyal Customers,43,3,247.14,1,195,4,431
17052,Others,92,4,413.75000000000006,2,29,3,342
17053,Others,13,1,498.47999999999996,3,336,2,213
17054,Others,83,4,1356.3300000000004,4,29,3,344
17058,Others,62,4,1179.8899999999999,4,82,1,144
17059,Others,516,5,3095.0399999999995,5,60,1,155
17060,Others,5,1,234.24,1,267,3,311
17061,Others,99,4,5232.23,5,74,1,145
17062,Others,70,4,538.37,3,314,2,243
17063,Others,78,4,1461.1399999999996,4,22,3,344
17064,Loyal Customers,62,4,859.3500000000003,3,0,5,543
17068,Champions,296,5,4552.140000000004,5,13,5,555
17069,Others,143,5,2709.7000000000007,5,29,3,355
17070,Loyal Customers,64,4,312.13999999999993,2,115,5,542
17071,Champions,140,5,2429.0300000000007,5,1,5,555
17073,Loyal Customers,174,5,1446.09,4,18,4,454
17075,Loyal Customers,77,4,834.1200000000002,3,18,4,443
17076,Others,25,2,841.08,3,37,2,223
17078,Others,28,2,378.2000000000001,2,274,3,322
17079,Lost,2,1,118.80000000000001,1,79,1,111
17080,Others,8,1,287.62,2,23,3,312
17081,Others,64,4,290.1600000000001,2,26,3,342
17082,Loyal Customers,81,4,2003.8500000000008,4,182,4,444
17083,Others,52,3,1405.7799999999995,4,99,1,134
17084,Others,162,5,2949.7500000000014,5,243,3,355
17085,Champions,187,5,1566.65,4,124,5,554
17086,Others,96,4,2050.079999999999,4,25,3,344
17088,Others,115,4,1991.009999999999,4,29,3,344
17090,Loyal Customers,63,4,2043.950000000001,4,1,5,544
17091,Champions,195,5,3827.760000000002,5,121,5,555
17092,Others,125,5,1777.7800000000007,4,51,2,254
17094,Others,14,2,301.99999999999994,2,323,2,222
17095,Others,74,4,1324.159999999999,4,23,3,344
17096,Loyal Customers,48,3,1022.1300000000003,4,0,5,534
17097,Champions,211,5,954.4199999999997,4,11,5,554
17100,Loyal Customers,65,4,971.74,4,19,4,444
17101,Loyal Customers,42,3,1621.7299999999998,4,11,5,534
17102,Others,1,1,25.5,1,262,3,311
17105,Loyal Customers,90,4,665.7800000000004,3,191,4,443
17107,Others,418,5,10815.429999999995,5,76,1,155
17109,Others,117,4,885.04,3,45,2,243
17110,Others,12,1,163.29999999999998,1,166,4,411
17111,Others,30,3,248.60999999999999,1,48,2,231
17114,Loyal Customers,127,5,808.6199999999997,3,100,5,553
17115,Others,39,3,837.4999999999999,3,65,1,133
17117,Others,9,1,116.19999999999997,1,289,3,311
17118,Others,10,1,157.02,1,318,2,211
17119,Others,35,3,606.91,3,30,3,333
17120,Others,18,2,307.46,2,234,3,322
17122,Others,7,1,138.32,1,2,4,411
17123,Others,9,1,345.29999999999995,2,337,2,212
17124,Loyal Customers,32,3,298.89000000000004,2,157,4,432
17125,Others,40,3,259.34999999999997,2,51,2,232
17126,Others,260,5,1004.7499999999999,4,64,1,154
17128,Potential Loyalist,14,2,157.09,1,100,5,521
17131,Others,134,5,2463.170000000001,5,48,2,255
17133,Potential Loyalist,27,2,4892.240000000001,5,16,4,425
17134,Potential Loyalist,24,2,424.99999999999994,2,107,5,522
17135,Loyal Customers,52,3,1139.7299999999998,4,17,4,434
17138,Others,24,2,380.5,2,98,1,122
17139,Champions,478,5,10668.469999999988,5,1,5,555
17140,Potential Loyalist,20,2,465.32,2,189,4,422
17142,Others,15,2,579,3,240,3,323
17144,Others,48,3,984.5699999999998,4,85,1,134
17146,Loyal Customers,35,3,749.78,3,106,5,533
17147,Others,81,4,1714.5900000000001,4,23,3,344
17148,Others,9,1,124.88,1,52,2,211
17152,Potential Loyalist,14,2,1689.5,4,195,4,424
17153,Others,14,2,213.77999999999997,1,25,3,321
17154,Others,23,2,329.34000000000003,2,76,1,122
17155,Potential Loyalist,20,2,251.69999999999996,2,18,4,422
17157,Others,13,1,319,2,177,4,412
17158,Loyal Customers,67,4,1266.9699999999993,4,152,4,444
17159,Others,101,4,1538.88,4,22,3,344
17160,Others,229,5,3518.0299999999993,5,6,1,155
17162,Others,104,4,1715.4599999999996,4,29,3,344
17163,Others,5,1,293.1,2,22,3,312
17164,Others,144,5,2467.350000000001,5,33,2,255
17165,Others,10,1,158.68,1,285,3,311
17166,Others,12,1,206.33999999999997,1,204,4,411
17169,Others,54,3,835.7800000000004,3,58,1,133
17171,Others,16,2,224.90999999999997,1,290,3,321
17172,Others,15,2,317.76,2,79,1,122
17173,Loyal Customers,86,4,3766.5999999999985,5,0,5,545
17174,Others,4,1,59.9,1,188,4,411
17175,Others,63,4,1443.6900000000003,4,4,2,244
17176,Potential Loyalist,15,2,306.13,2,202,4,422
17179,Loyal Customers,80,4,711.79,3,179,4,443
17180,Others,128,5,796.0300000000002,3,6,1,153
17181,Others,23,2,239.91999999999996,1,58,1,121
17183,Others,73,4,3347.309999999999,5,23,3,345
17186,Others,2,1,144,1,47,2,211
17187,Others,10,1,203.95,1,227,3,311
17188,Loyal Customers,84,4,2474.23,5,12,5,545
17189,Loyal Customers,61,4,384.3999999999999,2,107,5,542
17190,Potential Loyalist,19,2,444.74,2,0,5,522
17191,Others,237,5,2095.1300000000015,5,29,3,355
17193,Loyal Customers,32,3,1699.3000000000004,4,0,5,534
17194,Others,29,3,262.62,2,37,2,232
17197,Others,29,3,1013.01,4,60,1,134
17198,Others,96,4,692.2200000000001,3,24,3,343
17201,Others,40,3,342.63,2,54,1,132
17203,Others,152,5,3563.8499999999995,5,53,2,255
17204,Others,57,3,1564.5600000000002,4,6,1,134
17205,Lost,13,1,384.08,2,54,1,112
17206,Lost,7,1,204.24,1,54,1,111
17211,Others,211,5,2317.220000000001,5,4,2,255
17212,Others,4,1,226.85,1,254,3,311
17213,Others,157,5,2781.2299999999977,5,41,2,255
17214,Others,103,4,1069.12,4,61,1,144
17217,Others,9,1,113.5,1,235,3,311
17218,Champions,274,5,1960.7200000000003,4,12,5,554
17219,Potential Loyalist,25,2,114.23,1,121,5,521
17220,Others,472,5,3198.2500000000027,5,25,3,355
17221,Others,63,4,335.13,2,274,3,342
17222,Potential Loyalist,28,2,354.15,2,214,4,422
17223,Others,49,3,426.78999999999985,2,311,2,232
17226,Others,21,2,393.48999999999995,2,252,3,322
17227,Loyal Customers,47,3,939.32,3,19,4,433
17228,Loyal Customers,208,5,1906.0900000000015,4,16,4,454
17229,Loyal Customers,47,3,318.76000000000005,2,143,5,532
17230,Others,69,4,3638.4100000000003,5,265,3,345
17231,Champions,541,5,3174.3200000000024,5,13,5,555
17232,Loyal Customers,36,3,421.5200000000001,2,15,5,532
17233,Others,25,2,190.88,1,243,3,321
17234,Others,14,2,149.89,1,65,1,121
17235,Others,29,3,550.0600000000001,3,26,3,333
17236,Loyal Customers,105,4,916.1300000000002,3,13,5,543
17237,Potential Loyalist,19,2,314.69,2,12,5,522
17238,Loyal Customers,566,5,3744.65,5,18,4,455
17239,Others,15,2,382.50000000000006,2,313,2,222
17242,Others,40,3,1135.0399999999997,4,4,2,234
17243,Champions,400,5,8676.849999999997,5,15,5,555
17244,Others,31,3,954.8999999999997,4,54,1,134
17245,Others,9,1,171.45,1,205,4,411
17247,Loyal Customers,55,3,282.18999999999994,2,16,4,432
17248,Others,69,4,318.65000000000003,2,32,2,242
17250,Loyal Customers,57,3,384.52,2,181,4,432
17251,Others,39,3,283.28,2,363,2,232
17252,Loyal Customers,87,4,353.8599999999999,2,117,5,542
17253,Potential Loyalist,18,2,178.26,1,19,4,421
17254,Loyal Customers,112,4,272.44000000000005,2,16,4,442
17255,Others,78,4,298.40999999999997,2,41,2,242
17256,Potential Loyalist,16,2,239.99999999999997,1,108,5,521
17259,Loyal Customers,124,5,603.3699999999998,3,149,5,553
17262,At Risk,12,1,1253.3600000000001,4,53,2,214
17263,Potential Loyalist,23,2,63.440000000000005,1,209,4,421
17265,Others,127,5,562.8999999999997,3,4,2,253
17266,Loyal Customers,80,4,310.63999999999993,2,148,5,542
17267,Others,38,3,317.61999999999995,2,246,3,332
17268,Others,6,1,763.64,3,3,3,313
17272,Others,114,4,2148.6299999999997,5,43,2,245
17274,Others,27,2,111.98000000000002,1,243,3,321
17277,Others,69,4,1065.3500000000001,4,228,3,344
17278,Others,15,2,246.04000000000008,1,6,1,121
17279,Lost,9,1,187.82999999999998,1,58,1,111
17282,Loyal Customers,94,4,1703.4100000000003,4,174,4,444
17284,Others,292,5,1652.580000000002,4,32,2,254
17286,Others,45,3,153.92000000000004,1,22,3,331
17287,Others,124,5,1064.1100000000001,4,27,3,354
17288,Champions,142,5,1419.7300000000012,4,10,5,554
17289,Others,111,4,944.4100000000004,4,4,2,244
17290,Loyal Customers,102,4,525.2399999999998,3,17,4,443
17291,Others,1,1,550.8000000000001,3,252,3,313
17293,Champions,135,5,1875.1100000000006,4,0,5,554
17295,Others,69,4,556.9499999999997,3,29,3,343
17297,Loyal Customers,51,3,131.78000000000006,1,18,4,431
17298,Loyal Customers,30,3,498.42,3,102,5,533
17299,Loyal Customers,57,3,669.1100000000001,3,12,5,533
17301,Others,66,4,197.6300000000001,1,22,3,341
17302,Loyal Customers,79,4,1135.6299999999999,4,15,5,544
17303,Others,53,3,250.03999999999994,1,362,2,231
17306,Loyal Customers,66,4,8631.310000000003,5,11,5,545
17309,Others,12,1,82.75,1,215,4,411
17311,Others,55,3,1384.8500000000001,4,79,1,134
17312,Potential Loyalist,14,2,644.3,3,139,5,523
17313,Potential Loyalist,24,2,2328.8399999999997,5,121,5,525
17314,Champions,131,5,2527.92,5,0,5,555
17315,Others,473,5,6292.259999999996,5,5,2,255
17317,At Risk,9,1,2600.34,5,31,2,215
17320,Loyal Customers,73,4,1200.6199999999997,4,101,5,544
17321,Others,107,4,700.8599999999999,3,275,3,343
17323,Loyal Customers,200,5,921.0700000000006,3,16,4,453
17324,Others,50,3,990.2300000000002,4,9,1,134
17325,Others,6,1,96.8,1,251,3,311
17329,Loyal Customers,33,3,523.11,3,15,5,533
17330,Others,6,1,363.9,2,23,3,312
17331,Others,1,1,175.2,1,124,5,511
17333,Others,28,2,494.24999999999994,3,86,1,123
17334,Lost,11,1,307.02000000000004,2,69,1,112
17337,Others,543,5,2027.8700000000033,4,5,2,254
17338,Others,753,5,6643.929999999995,5,9,1,155
17339,Others,9,1,243.36,1,184,4,411
17340,Others,407,5,12353.289999999999,5,32,2,255
17341,Loyal Customers,183,5,781.3600000000001,3,186,4,453
17343,Others,17,2,193.63999999999996,1,356,2,221
17344,Others,32,3,160.56999999999994,1,47,2,231
17345,Loyal Customers,87,4,537.74,3,16,4,443
17346,Champions,500,5,2676.559999999999,5,0,5,555
17347,Lost,1,1,228.96,1,87,1,111
17348,Champions,215,5,1159.5200000000011,4,15,5,554
17349,Others,9,1,110.75,1,180,4,411
17350,Others,71,4,1286.0700000000002,4,46,2,244
17351,Others,27,2,587.15,3,37,2,223
17353,Others,8,1,1740,4,125,5,514
17354,At Risk,16,2,1393.06,4,51,2,224
17356,Others,19,2,178.21999999999997,1,342,2,221
17357,Others,45,3,388.1399999999999,2,25,3,332
17358,Others,59,4,365.84999999999985,2,99,1,142
17359,Potential Loyalist,15,2,127.85999999999999,1,12,5,521
17360,Loyal Customers,132,5,585.7900000000002,3,18,4,453
17361,Others,29,3,488.2,2,50,2,232
17362,Others,35,3,312.22999999999996,2,240,3,332
17364,Others,411,5,4481.179999999996,5,9,1,155
17365,Champions,468,5,4801.559999999999,5,13,5,555
17367,Others,34,3,168.4,1,239,3,331
17368,Others,111,4,1912.6700000000008,4,24,3,344
17370,Others,33,3,446.18,2,73,1,132
17371,Loyal Customers,87,4,423.8899999999998,2,18,4,442
17372,Others,253,5,1342.6800000000012,4,41,2,254
17373,Others,57,3,646.9200000000001,3,41,2,233
17374,Others,28,2,495.7699999999999,3,219,3,323
17375,Loyal Customers,69,4,400.09999999999985,2,200,4,442
17376,Others,24,2,203.2,1,71,1,121
17377,Others,418,5,4100.919999999995,5,24,3,355
17379,Loyal Customers,83,4,404.66,2,12,5,542
17381,Loyal Customers,109,4,20275.60999999999,5,2,4,445
17382,Others,2,1,65.4,1,214,4,411
17383,Loyal Customers,51,3,199.29000000000002,1,212,4,431
17384,Potential Loyalist,15,2,336.40000000000003,2,20,4,422
17385,Loyal Customers,47,3,261.11000000000007,2,15,5,532
17386,Potential Loyalist,28,2,2686.42,5,114,5,525
17387,Loyal Customers,78,4,784.11,3,20,4,443
17388,At Risk,15,2,1259.56,4,5,2,224
17389,Others,213,5,31833.680000000015,5,9,1,155
17391,Others,3,1,508.8,3,164,4,413
17392,Loyal Customers,62,4,457.91,2,191,4,442
17394,Others,4,1,203.86999999999995,1,249,3,311
17396,At Risk,27,2,7330.800000000001,5,40,2,225
17397,Others,92,4,696.4099999999999,3,23,3,343
17398,Loyal Customers,38,3,653.3799999999999,3,115,5,533
17400,Loyal Customers,213,5,2129.9600000000023,5,211,4,455
17402,Others,59,4,2633.85,5,51,2,245
17403,Others,33,3,281.62000000000006,2,274,3,332
17404,Others,198,5,31906.819999999992,5,5,2,255
17405,Others,82,4,1031.41,4,3,3,344
17406,Others,113,4,2200.42,5,70,1,145
17408,Others,2,1,32.65,1,164,4,411
17409,Others,13,1,771.8499999999999,3,126,5,513
17410,Loyal Customers,64,4,1214.7199999999996,4,0,5,544
17411,Loyal Customers,41,3,778.9399999999999,3,13,5,533
17412,Others,66,4,1258.0600000000002,4,24,3,344
17414,Others,6,1,778,3,44,2,213
17415,Others,14,2,507.8399999999999,3,80,1,123
17416,Others,269,5,6893.420000000002,5,60,1,155
17418,Others,30,3,463.4600000000001,2,43,2,232
17419,Champions,206,5,4226.57,5,12,5,555
17420,Others,30,3,598.8300000000002,3,51,2,233
17422,Others,117,4,1979.37,4,4,2,244
17423,Others,26,2,698.4100000000003,3,47,2,223
17425,Loyal Customers,43,3,759.1699999999995,3,20,4,433
17426,Others,271,5,5037.259999999998,5,92,1,155
17427,Lost,2,1,100.8,1,72,1,111
17428,Others,328,5,17256.850000000002,5,6,1,155
17429,Loyal Customers,39,3,524.9200000000002,3,157,4,433
17430,Potential Loyalist,14,2,265.76000000000005,2,152,4,422
17431,Others,43,3,403.30000000000007,2,314,2,232
17432,Loyal Customers,48,3,365.76000000000005,2,19,4,432
17433,Loyal Customers,54,3,303.16,2,1,5,532
17434,Champions,134,5,2373.8200000000006,5,10,5,555
17436,Others,9,1,216.3,1,120,5,511
17438,Others,17,2,388.45000000000005,2,254,3,322
17440,Others,5,1,186.42,1,186,4,411
17442,Others,135,5,2248.560000000001,5,63,1,155
17443,Others,1,1,534.24,3,249,3,313
17444,Others,135,5,2940.0400000000013,5,33,2,255
17446,Others,9,1,120.9,1,177,4,411
17447,Others,36,3,541.53,3,41,2,233
17449,Others,277,5,2520.8599999999997,5,46,2,255
17450,Others,337,5,194550.79000000007,5,3,3,355
17451,Loyal Customers,100,4,1721.3999999999999,4,16,4,444
17453,Potential Loyalist,19,2,486.71999999999997,2,18,4,422
17454,Loyal Customers,61,4,517.5300000000002,3,193,4,443
17455,Others,8,1,131.7,1,204,4,411
17456,Others,17,2,249.85999999999999,1,454,2,221
17457,Potential Loyalist,19,2,1737.6999999999998,4,205,4,424
17458,Loyal Customers,54,3,316.49999999999994,2,16,4,432
17459,Others,111,4,657.3,3,44,2,243
17460,Loyal Customers,29,3,622.4299999999998,3,184,4,433
17461,Others,111,4,757.4599999999996,3,23,3,343
17462,Others,27,2,675.6899999999999,3,61,1,123
17463,Loyal Customers,215,5,1896.410000000002,4,17,4,454
17464,Others,9,1,289.96000000000004,2,247,3,312
17466,Loyal Customers,41,3,763.2800000000003,3,11,5,533
17468,Others,5,1,137,1,11,5,511
17469,Loyal Customers,88,4,1870.9699999999996,4,17,4,444
17470,Others,78,4,1125.0700000000002,4,45,2,244
17472,Others,181,5,710.2900000000002,3,289,3,353
17475,Others,14,2,194.36999999999995,1,80,1,121
17480,Others,29,3,511.82,3,78,1,133
17481,Loyal Customers,82,4,1255.5900000000006,4,16,4,444
17483,Others,21,2,414.04,2,95,1,122
17486,Others,24,2,396.87000000000006,2,262,3,322
17489,Loyal Customers,29,3,376.63999999999993,2,0,5,532
17490,Others,76,4,2092.3199999999997,5,74,1,145
17491,Loyal Customers,109,4,3558.8700000000003,5,15,5,545
17492,Others,12,1,374.57,2,220,3,312
17495,Others,27,2,497.56000000000006,3,301,2,223
17496,Others,10,1,271.04999999999995,2,359,2,212
17498,Others,17,2,272.21999999999997,2,76,1,122
17499,Others,40,3,622.88,3,290,3,333
17500,Others,5,1,1138,4,18,4,414
17501,Others,18,2,288.59999999999997,2,280,3,322
17502,Potential Loyalist,28,2,689.0999999999999,3,10,5,523
17503,Loyal Customers,38,3,558.9599999999999,3,151,4,433
17504,Loyal Customers,127,5,2997.0300000000007,5,188,4,455
17505,Loyal Customers,52,3,1145.84,4,206,4,434
17506,Others,14,2,302.2,2,76,1,122
17507,Others,88,4,605.5799999999999,3,262,3,343
17508,Others,22,2,387.31,2,251,3,322
17509,Others,366,5,6115.140000000001,5,58,1,155
17510,Others,20,2,308.48,2,25,3,322
17511,Others,963,5,91062.37999999996,5,6,1,155
17512,Others,105,4,2924.990000000001,5,29,3,345
17513,Lost,6,1,513.2,3,73,1,113
17514,Others,40,3,208.65,1,277,3,331
17515,Loyal Customers,87,4,639.0199999999998,3,121,5,543
17516,Loyal Customers,137,5,768.0800000000002,3,2,4,453
17517,Others,11,1,153.94,1,252,3,311
17519,Loyal Customers,82,4,1844.0200000000002,4,18,4,444
17520,Others,30,3,546.8100000000001,3,54,1,133
17521,Others,45,3,723.2099999999998,3,60,1,133
17522,Others,73,4,1070.71,4,95,1,144
17523,Loyal Customers,33,3,652.7400000000001,3,12,5,533
17524,Others,6,1,145,1,362,2,211
17525,Others,9,1,422.70000000000005,2,360,2,212
17526,Potential Loyalist,19,2,1195.8999999999999,4,212,4,424
17527,Others,47,3,939.37,3,54,1,133
17528,Champions,253,5,3628.5000000000014,5,0,5,555
17530,Loyal Customers,394,5,2385.0000000000023,5,17,4,455
17531,Others,14,2,296.70000000000005,2,307,2,222
17534,Lost,9,1,223.36,1,54,1,111
17535,Others,13,1,164.39999999999998,1,251,3,311
17536,Others,3,1,76.5,1,178,4,411
17537,Others,75,4,897.6200000000003,3,60,1,143
17538,Others,9,1,98.42000000000002,1,26,3,311
17540,Others,25,2,578.9,3,25,3,323
17542,Others,25,2,170.75,1,270,3,321
17545,Others,145,5,645.9599999999999,3,44,2,253
17548,Others,5,1,103.3,1,234,3,311
17549,Others,6,1,148.86,1,24,3,311
17550,Others,42,3,267.16000000000014,2,67,1,132
17551,Others,43,3,306.84,2,360,2,232
17552,Others,49,3,930.41,3,61,1,133
17553,At Risk,2,1,1487.6,4,305,2,214
17554,Loyal Customers,88,4,1952.4499999999998,4,17,4,444
17555,Loyal Customers,106,4,483.25999999999993,2,20,4,442
17556,Others,6,1,157.9,1,206,4,411
17557,Loyal Customers,34,3,541.4599999999999,3,15,5,533
17560,Others,27,2,854.9500000000002,3,69,1,123
17561,Loyal Customers,46,3,167.61999999999998,1,20,4,431
